31.865010	,48.195512	,0.193846	,0.009117	,1344.711117	,0.695565	,0.023896	,17.309982	,1.604105	,68.048379	,1.184562	,0.017804	,0.015193	,307.234325	,0.606274	,0.063174	,12.551265	,2.670872	
0.198878	,33.405233	,1.801107	,1.163558	,8.392707	,655.882824	,0.030361	,271.065978	,22.318200	,0.424708	,0.821043	,0.165427	,1.938966	,1.917533	,571.686126	,0.080265	,196.546764	,37.160322	
17.298262	,13.307296	,103.272543	,0.466138	,95.331949	,10.038422	,15.397203	,36.916768	,45.567060	,36.940792	,0.327070	,9.485322	,0.776777	,21.781070	,8.749774	,40.705424	,26.767916	,75.870214	
0.229978	,61.939450	,0.034798	,0.022345	,9.705140	,12.595511	,0.005188	,502.606210	,3.813802	,0.491123	,1.522364	,0.003196	,0.037236	,2.217392	,10.978606	,0.013716	,364.433873	,6.350070	
1.002185	,22.101548	,2.019820	,1.258198	,42.292462	,48.766879	,0.301141	,179.342488	,221.365800	,2.140187	,0.543218	,0.185515	,2.096677	,9.662816	,42.506599	,0.796123	,130.039137	,368.579207	
68.252616	,0.670012	,0.017062	,0.000127	,18.694126	,0.009670	,0.002544	,0.240643	,0.022300	,1796.428998	,0.202965	,0.019314	,0.002603	,52.642067	,0.103880	,0.082886	,2.150556	,0.457632	
0.271583	,1118.801087	,0.005320	,0.001168	,11.460870	,0.658357	,0.000793	,26.270793	,0.199344	,7.148146	,338.915208	,0.006023	,0.023988	,32.273448	,7.072607	,0.025846	,234.774594	,4.090824	
0.788476	,0.606563	,530.271096	,2.393466	,5.255466	,4.046965	,0.701823	,1.682711	,2.077002	,20.752915	,0.183744	,600.277663	,49.158278	,14.799227	,43.475833	,22.867842	,15.037909	,42.623020	
0.091080	,2.070516	,37.216849	,24.042970	,3.843599	,40.652782	,0.049257	,16.801151	,20.118039	,2.397253	,0.627215	,42.130230	,493.807236	,10.823454	,436.725645	,1.604970	,150.147097	,412.850659	
4.951608	,7.489258	,0.030122	,0.001417	,208.959039	,0.108086	,0.003713	,2.689855	,0.249267	,130.327776	,2.268699	,0.034099	,0.029099	,588.422043	,1.161150	,0.120992	,24.038464	,5.115314	
0.000996	,0.167229	,0.009016	,0.005825	,0.042015	,3.283400	,0.000152	,1.356977	,0.111727	,0.026204	,0.050658	,0.010207	,0.119634	,0.118312	,35.272987	,0.004952	,12.126919	,2.292789	
0.936442	,0.720391	,5.590665	,0.025234	,5.160800	,0.543431	,0.833528	,1.998491	,2.466775	,24.647439	,0.218226	,6.328746	,0.518277	,14.532650	,5.837978	,27.159257	,17.859947	,50.621722	
0.015994	,4.307631	,0.002420	,0.001554	,0.674952	,0.875965	,0.000361	,34.954171	,0.265234	,0.420968	,1.304898	,0.002740	,0.031917	,1.900644	,9.410342	,0.011757	,312.375473	,5.442979	
0.076204	,1.680550	,0.153582	,0.095670	,3.215819	,3.708119	,0.022898	,13.636780	,16.832134	,2.005707	,0.509084	,0.173858	,1.964930	,9.055645	,39.835663	,0.746098	,121.868023	,345.419236	
1168.856210	,11.474256	,0.292191	,0.002171	,320.145162	,0.165598	,0.043564	,4.121113	,0.381901	,8.261843	,0.000933	,0.000089	,0.000012	,0.242103	,0.000478	,0.000381	,0.009890	,0.002105	
0.019234	,79.235411	,0.000377	,0.000083	,0.811678	,0.046626	,0.000056	,1.860543	,0.014118	,0.000136	,0.006446	,0.000000	,0.000000	,0.000614	,0.000135	,0.000000	,0.004465	,0.000078	
1.491950	,1.147735	,1003.376124	,4.528904	,9.944365	,7.657646	,1.327986	,3.184017	,3.930092	,0.010546	,0.000093	,0.305030	,0.024980	,0.007520	,0.022092	,0.011620	,0.007641	,0.021659	
0.107188	,2.436692	,43.798753	,28.295036	,4.523350	,47.842340	,0.057968	,19.772481	,23.675971	,0.000758	,0.000198	,0.013315	,0.156065	,0.003421	,0.138024	,0.000507	,0.047453	,0.130479	
14.214561	,21.499382	,0.086472	,0.004067	,599.857887	,0.310282	,0.010660	,7.721755	,0.715570	,0.100473	,0.001749	,0.000026	,0.000022	,0.453629	,0.000895	,0.000093	,0.018532	,0.003944	
0.298434	,50.127504	,2.702720	,1.746021	,12.593998	,984.210123	,0.045560	,406.758448	,33.490431	,0.002109	,0.004078	,0.000822	,0.009630	,0.009524	,2.839431	,0.000399	,0.976202	,0.184567	
71.426661	,54.947469	,426.425085	,1.924740	,393.637389	,41.449883	,63.576951	,152.433893	,188.152016	,0.504866	,0.004470	,0.129635	,0.010616	,0.297680	,0.119582	,0.556317	,0.365834	,1.036911	
0.053977	,14.537563	,0.008167	,0.005244	,2.277855	,2.956242	,0.001218	,117.964710	,0.895122	,0.000382	,0.001183	,0.000002	,0.000029	,0.001723	,0.008529	,0.000011	,0.283110	,0.004933	
2.581102	,56.921955	,5.201993	,3.240457	,108.923125	,125.597815	,0.775580	,461.891864	,570.121798	,0.018244	,0.004631	,0.001581	,0.017873	,0.082371	,0.362348	,0.006787	,1.108519	,3.141956	
2.952037	,0.028979	,0.000738	,0.000005	,0.808551	,0.000418	,0.000110	,0.010408	,0.000965	,843.075311	,0.095253	,0.009064	,0.001222	,24.705250	,0.048752	,0.038899	,1.009269	,0.214769	
0.010956	,45.135510	,0.000215	,0.000047	,0.462363	,0.026560	,0.000032	,1.059836	,0.008042	,3.129052	,148.357789	,0.002636	,0.010501	,14.127479	,3.095985	,0.011314	,102.770955	,1.790730	
0.164071	,0.126217	,110.341983	,0.498047	,1.093589	,0.842117	,0.146040	,0.350149	,0.432195	,46.857137	,0.414869	,1355.341808	,110.992419	,33.414555	,98.162263	,51.632344	,33.953466	,96.236732	
0.009159	,0.208205	,3.742424	,2.417695	,0.386502	,4.087932	,0.004953	,1.689478	,2.023015	,2.615659	,0.684359	,45.968577	,538.796391	,11.809543	,476.514284	,1.751193	,163.826506	,450.464126	
0.988679	,1.495367	,0.006014	,0.000283	,41.722474	,0.021581	,0.000741	,0.537078	,0.049771	,282.357737	,4.915183	,0.073876	,0.063043	,1274.828144	,2.515654	,0.262132	,52.079813	,11.082430	
0.001927	,0.323618	,0.017448	,0.011272	,0.081306	,6.353963	,0.000294	,2.625992	,0.216211	,0.550237	,1.063714	,0.214322	,2.512057	,2.484289	,740.656610	,0.103989	,254.639134	,48.143617	
0.600160	,0.461694	,3.583024	,0.016173	,3.307526	,0.348281	,0.534203	,1.280821	,1.580942	,171.400425	,1.517563	,44.010649	,3.604145	,101.061307	,40.597803	,188.867827	,124.199617	,352.027839	
0.008447	,2.275052	,0.001278	,0.000821	,0.356472	,0.462636	,0.000191	,18.460858	,0.140082	,2.412434	,7.477964	,0.015700	,0.182905	,10.891995	,53.927722	,0.067374	,1790.126060	,31.192010	
0.007849	,0.173102	,0.015819	,0.009854	,0.331239	,0.381948	,0.002359	,1.404630	,1.733761	,2.241669	,0.568975	,0.194312	,2.196095	,10.120999	,44.522138	,0.833873	,136.205215	,386.056163	
144.282699	,1.416373	,0.036068	,0.000268	,39.518469	,0.020441	,0.005377	,0.508707	,0.047142	,253.315537	,0.028620	,0.002724	,0.000367	,7.423090	,0.014648	,0.011688	,0.303251	,0.064531	
0.288042	,1186.606365	,0.005643	,0.001239	,12.155460	,0.698256	,0.000841	,27.862942	,0.211425	,0.505713	,23.977377	,0.000426	,0.001697	,2.283263	,0.500369	,0.001829	,16.609697	,0.289415	
1.584028	,1.218569	,1065.301265	,4.808414	,10.558099	,8.130251	,1.409945	,3.380524	,4.172644	,2.781060	,0.024623	,80.442116	,6.587611	,1.983217	,5.826117	,3.064478	,2.015203	,5.711833	
0.423214	,9.620886	,172.932315	,111.718389	,17.859720	,188.897767	,0.228879	,78.068454	,93.480752	,0.743032	,0.194406	,13.058317	,153.056162	,3.354743	,135.363653	,0.497462	,46.538278	,127.963572	
19.311496	,29.208447	,0.117479	,0.005526	,814.949801	,0.421541	,0.014482	,10.490556	,0.972153	,33.904980	,0.590206	,0.008871	,0.007570	,153.078940	,0.302075	,0.031476	,6.253645	,1.330757	
0.034607	,5.812934	,0.313415	,0.202474	,1.460437	,114.131921	,0.005283	,47.168914	,3.883650	,0.060760	,0.117460	,0.023666	,0.277393	,0.274326	,81.786640	,0.011483	,28.118401	,5.316235	
45.341256	,34.880355	,270.692327	,1.221815	,249.878876	,26.312161	,40.358303	,96.764207	,119.437878	,79.605141	,0.704816	,20.440287	,1.673908	,46.936871	,18.855227	,87.717694	,57.683218	,163.495661	
0.315977	,85.101130	,0.047811	,0.030701	,13.334286	,17.305485	,0.007128	,690.551112	,5.239938	,0.554757	,1.719611	,0.003610	,0.042060	,2.504692	,12.401066	,0.015493	,411.652316	,7.172826	
1.107937	,24.433733	,2.232954	,1.390965	,46.755221	,53.912827	,0.332918	,198.266954	,244.724623	,1.945193	,0.493725	,0.168613	,1.905647	,8.782430	,38.633793	,0.723588	,118.191180	,334.997698	
