7.248275	,0.008406	,0.033853	,0.001012	,0.149088	,0.012312	,0.702837	,0.033945	,0.088389	,0.615863	,0.000179	,0.008605	,0.000818	,0.009395	,0.000033	,0.077321	,0.003301	,0.006370	
0.121047	,58.914020	,0.044303	,0.039128	,0.383612	,3.518018	,0.919807	,15.552686	,3.316089	,0.010285	,1.251949	,0.011261	,0.031647	,0.024173	,0.009566	,0.101191	,1.512254	,0.238966	
0.005499	,0.000500	,69.089649	,1.254583	,0.002752	,0.338358	,12.733417	,0.015587	,0.540592	,0.000467	,0.000011	,17.561467	,1.014716	,0.000173	,0.000920	,1.400838	,0.001516	,0.038956	
0.001593	,0.004279	,12.164065	,31.614343	,0.005049	,8.526309	,2.241871	,0.390396	,13.135365	,0.000135	,0.000091	,3.091908	,25.569931	,0.000318	,0.023184	,0.246634	,0.037960	,0.946568	
9.749519	,1.742172	,1.108105	,0.209678	,30.897382	,2.551486	,19.021863	,7.034731	,18.317834	,0.828385	,0.037022	,0.281662	,0.169589	,1.946939	,0.006938	,2.092648	,0.684017	,1.320029	
0.001114	,0.022098	,0.188412	,0.489683	,0.003529	,44.027893	,0.442273	,2.015914	,4.663871	,0.000095	,0.000470	,0.047891	,0.396059	,0.000222	,0.119715	,0.048656	,0.196016	,0.336090	
0.000353	,0.000032	,0.039397	,0.000715	,0.000146	,0.002457	,0.817948	,0.001001	,0.034726	,0.000030	,0.000001	,0.010014	,0.000579	,0.000009	,0.000007	,0.089985	,0.000097	,0.002502	
0.008431	,0.268266	,0.023834	,0.061570	,0.026718	,5.535855	,0.494831	,24.473273	,5.218105	,0.000716	,0.005701	,0.006058	,0.049799	,0.001684	,0.015052	,0.054438	,2.379640	,0.376030	
0.006496	,0.016924	,0.244588	,0.612955	,0.020585	,3.789478	,5.078022	,1.543949	,53.548914	,0.000552	,0.000360	,0.062170	,0.495763	,0.001297	,0.010304	,0.558647	,0.150125	,3.858870	
2.471538	,0.002866	,0.011543	,0.000345	,0.050837	,0.004198	,0.239655	,0.011575	,0.030139	,73.520701	,0.021326	,1.027232	,0.097689	,1.121503	,0.003996	,9.230457	,0.394017	,0.760382	
0.002824	,1.374566	,0.001034	,0.000913	,0.008950	,0.082081	,0.021461	,0.362871	,0.077370	,0.084012	,10.226498	,0.091987	,0.258506	,0.197452	,0.078137	,0.826571	,12.352783	,1.951982	
0.000029	,0.000003	,0.370158	,0.006722	,0.000015	,0.001813	,0.068221	,0.000084	,0.002896	,0.000876	,0.000020	,32.940307	,1.903319	,0.000325	,0.001726	,2.627574	,0.002843	,0.073071	
0.000003	,0.000007	,0.020770	,0.053980	,0.000009	,0.014558	,0.003828	,0.000667	,0.022428	,0.000081	,0.000054	,1.848294	,15.285303	,0.000190	,0.013859	,0.147434	,0.022692	,0.565843	
0.047471	,0.008483	,0.005395	,0.001021	,0.150442	,0.012423	,0.092619	,0.034253	,0.089191	,1.412124	,0.063110	,0.480141	,0.289093	,3.318891	,0.011826	,3.567276	,1.166023	,2.250216	
0.000135	,0.002684	,0.022886	,0.059481	,0.000429	,5.347968	,0.053722	,0.244868	,0.566510	,0.004024	,0.019969	,2.036626	,16.842802	,0.009456	,5.090987	,2.069129	,8.335760	,14.292562	
0.000906	,0.000082	,0.101058	,0.001835	,0.000375	,0.006304	,2.098122	,0.002568	,0.089075	,0.026951	,0.000613	,8.993162	,0.519633	,0.008272	,0.006001	,80.810334	,0.087428	,2.247282	
0.000185	,0.005890	,0.000523	,0.001352	,0.000587	,0.121540	,0.010864	,0.537313	,0.114564	,0.005506	,0.043819	,0.046567	,0.382777	,0.012941	,0.115700	,0.418435	,18.291087	,2.890351	
0.000317	,0.000826	,0.011943	,0.029929	,0.001005	,0.185030	,0.247946	,0.075387	,2.614650	,0.009435	,0.006148	,1.062770	,8.474815	,0.022174	,0.176139	,9.549787	,2.566304	,65.965395	
41.935863	,0.048637	,0.195860	,0.005854	,0.862571	,0.071231	,4.066355	,0.196391	,0.511384	,0.090308	,0.000026	,0.001262	,0.000120	,0.001378	,0.000005	,0.011338	,0.000484	,0.000934	
0.150415	,73.207551	,0.055052	,0.048621	,0.476682	,4.371548	,1.142968	,19.326029	,4.120628	,0.000324	,0.039429	,0.000355	,0.000997	,0.000761	,0.000301	,0.003187	,0.047627	,0.007526	
0.003319	,0.000302	,41.704844	,0.757308	,0.001661	,0.204244	,7.686320	,0.009409	,0.326319	,0.000007	,0.000000	,0.268674	,0.015524	,0.000003	,0.000014	,0.021432	,0.000023	,0.000596	
0.001366	,0.003668	,10.425103	,27.094791	,0.004328	,7.307397	,1.921376	,0.334585	,11.257547	,0.000003	,0.000002	,0.067161	,0.555421	,0.000007	,0.000504	,0.005357	,0.000825	,0.020561	
7.621886	,1.361979	,0.866284	,0.163920	,24.154662	,1.994677	,14.870732	,5.499545	,14.320342	,0.016414	,0.000734	,0.005581	,0.003360	,0.038576	,0.000137	,0.041464	,0.013553	,0.026155	
0.000086	,0.001704	,0.014526	,0.037752	,0.000272	,3.394345	,0.034097	,0.155418	,0.359563	,0.000000	,0.000001	,0.000094	,0.000774	,0.000000	,0.000234	,0.000095	,0.000383	,0.000657	
0.003927	,0.000357	,0.438043	,0.007954	,0.001625	,0.027323	,9.094448	,0.011132	,0.386101	,0.000008	,0.000000	,0.002822	,0.000163	,0.000003	,0.000002	,0.025358	,0.000027	,0.000705	
0.001864	,0.059311	,0.005270	,0.013613	,0.005907	,1.223931	,0.109403	,5.410834	,1.153679	,0.000004	,0.000032	,0.000034	,0.000279	,0.000009	,0.000084	,0.000305	,0.013334	,0.002107	
0.002698	,0.007031	,0.101610	,0.254643	,0.008552	,1.574281	,2.109588	,0.641410	,22.246087	,0.000006	,0.000004	,0.000655	,0.005220	,0.000014	,0.000108	,0.005882	,0.001581	,0.040631	
38.636336	,0.044810	,0.180450	,0.005393	,0.794704	,0.065626	,3.746413	,0.180939	,0.471148	,11.836521	,0.003433	,0.165380	,0.015728	,0.180557	,0.000643	,1.486064	,0.063435	,0.122418	
0.125776	,61.215691	,0.046034	,0.040656	,0.398599	,3.655461	,0.955742	,16.160303	,3.445643	,0.038532	,4.690399	,0.042190	,0.118564	,0.090562	,0.035838	,0.379108	,5.665622	,0.895280	
0.003662	,0.000333	,46.012014	,0.835521	,0.001833	,0.225338	,8.480144	,0.010380	,0.360021	,0.001122	,0.000026	,42.169450	,2.436587	,0.000416	,0.002209	,3.363762	,0.003639	,0.093544	
0.000072	,0.000195	,0.553065	,1.437413	,0.000230	,0.387667	,0.101931	,0.017750	,0.597227	,0.000022	,0.000015	,0.506877	,4.191851	,0.000052	,0.003801	,0.040432	,0.006223	,0.155177	
6.655181	,1.189235	,0.756410	,0.143129	,21.091059	,1.741686	,12.984635	,4.802023	,12.504053	,2.038863	,0.091120	,0.693241	,0.417401	,4.791903	,0.017075	,5.150528	,1.683536	,3.248921	
0.001810	,0.035919	,0.306258	,0.795962	,0.005736	,71.565796	,0.718899	,3.276797	,7.580959	,0.000555	,0.002752	,0.280681	,2.321223	,0.001303	,0.701624	,0.285161	,1.148809	,1.969756	
0.023659	,0.002150	,2.638985	,0.047921	,0.009792	,0.164607	,54.789350	,0.067066	,2.326058	,0.007248	,0.000165	,2.418598	,0.139749	,0.002225	,0.001614	,21.732923	,0.023513	,0.604378	
0.004530	,0.144142	,0.012806	,0.033082	,0.014356	,2.974480	,0.265878	,13.149779	,2.803750	,0.001388	,0.011044	,0.011737	,0.096477	,0.003262	,0.029162	,0.105464	,4.610166	,0.728497	
0.000857	,0.002233	,0.032265	,0.080857	,0.002715	,0.499884	,0.669861	,0.203668	,7.063835	,0.000263	,0.000171	,0.029570	,0.235800	,0.000617	,0.004901	,0.265709	,0.071404	,1.835392	
50.926479	,0.059064	,0.237851	,0.007109	,1.047498	,0.086502	,4.938140	,0.238495	,0.621020	,33.133846	,0.009611	,0.462947	,0.044026	,0.505432	,0.001801	,4.159924	,0.177573	,0.342684	
0.054177	,26.368205	,0.019829	,0.017512	,0.171693	,1.574563	,0.411679	,6.960931	,1.484185	,0.035249	,4.290695	,0.038595	,0.108460	,0.082844	,0.032784	,0.346801	,5.182812	,0.818986	
0.000603	,0.000055	,7.570700	,0.137475	,0.000302	,0.037077	,1.395301	,0.001708	,0.059237	,0.000392	,0.000009	,14.735429	,0.851426	,0.000146	,0.000772	,1.175412	,0.001272	,0.032687	
0.000252	,0.000677	,1.923875	,5.000142	,0.000799	,1.348526	,0.354576	,0.061745	,2.077497	,0.000164	,0.000110	,3.744585	,30.967540	,0.000385	,0.028077	,0.298697	,0.045973	,1.146380	
3.447724	,0.616085	,0.391859	,0.074148	,10.926246	,0.902283	,6.726704	,2.487693	,6.477738	,2.243162	,0.100251	,0.762705	,0.459225	,5.272064	,0.018786	,5.666624	,1.852230	,3.574472	
0.000533	,0.010571	,0.090129	,0.234244	,0.001688	,21.061078	,0.211565	,0.964328	,2.230998	,0.000347	,0.001720	,0.175424	,1.450748	,0.000815	,0.438510	,0.178224	,0.717997	,1.231084	
0.000209	,0.000019	,0.023351	,0.000424	,0.000087	,0.001457	,0.484797	,0.000593	,0.020582	,0.000136	,0.000003	,0.045449	,0.002626	,0.000042	,0.000030	,0.408396	,0.000442	,0.011357	
0.008831	,0.281008	,0.024966	,0.064495	,0.027987	,5.798808	,0.518335	,25.635754	,5.465965	,0.005746	,0.045726	,0.048594	,0.399439	,0.013504	,0.120736	,0.436649	,19.087289	,3.016166	
0.003304	,0.008608	,0.124399	,0.311754	,0.010470	,1.927357	,2.582720	,0.785264	,27.235380	,0.002149	,0.001401	,0.242128	,1.930794	,0.005052	,0.040129	,2.175702	,0.584674	,15.028716	
5.596955	,0.006491	,0.026140	,0.000781	,0.115123	,0.009507	,0.542715	,0.026211	,0.068252	,44.881471	,0.013019	,0.627085	,0.059635	,0.684633	,0.002440	,5.634828	,0.240532	,0.464183	
0.009772	,4.756166	,0.003577	,0.003159	,0.030969	,0.284012	,0.074257	,1.255578	,0.267710	,0.078362	,9.538742	,0.085800	,0.241121	,0.184173	,0.072882	,0.770982	,11.522029	,1.820707	
0.000111	,0.000010	,1.400476	,0.025431	,0.000056	,0.006859	,0.258112	,0.000316	,0.010958	,0.000894	,0.000020	,33.596139	,1.941213	,0.000332	,0.001760	,2.679888	,0.002899	,0.074526	
0.000051	,0.000136	,0.387024	,1.005875	,0.000161	,0.271282	,0.071330	,0.012421	,0.417928	,0.000407	,0.000273	,9.284364	,76.781252	,0.000955	,0.069616	,0.740593	,0.113986	,2.842348	
1.079242	,0.192853	,0.122664	,0.023211	,3.420246	,0.282442	,2.105662	,0.778723	,2.027728	,8.654343	,0.386777	,2.942593	,1.771737	,20.340146	,0.072479	,21.862398	,7.146088	,13.790666	
0.000508	,0.010086	,0.085997	,0.223506	,0.001611	,20.095690	,0.201867	,0.920125	,2.128735	,0.004076	,0.020228	,2.062995	,17.060874	,0.009579	,5.156902	,2.095919	,8.443687	,14.477615	
0.000598	,0.000054	,0.066658	,0.001210	,0.000247	,0.004158	,1.383912	,0.001694	,0.058753	,0.004792	,0.000109	,1.599053	,0.092395	,0.001471	,0.001067	,14.368700	,0.015545	,0.399584	
0.002594	,0.082536	,0.007333	,0.018943	,0.008220	,1.703191	,0.152242	,7.529579	,1.605430	,0.020800	,0.165530	,0.175910	,1.445978	,0.048886	,0.437068	,1.580682	,69.096476	,10.918600	
0.000213	,0.000554	,0.008008	,0.020068	,0.000674	,0.124069	,0.166257	,0.050550	,1.753214	,0.001705	,0.001111	,0.192103	,1.531879	,0.004008	,0.031838	,1.726188	,0.463877	,11.923684	
66.398450	,0.077008	,0.310112	,0.009268	,1.365738	,0.112782	,6.438396	,0.310952	,0.809692	,0.142988	,0.000041	,0.001998	,0.000190	,0.002181	,0.000008	,0.017952	,0.000766	,0.001479	
0.014603	,7.107529	,0.005345	,0.004720	,0.046280	,0.424422	,0.110968	,1.876313	,0.400061	,0.000031	,0.003828	,0.000034	,0.000097	,0.000074	,0.000029	,0.000309	,0.004624	,0.000731	
0.002994	,0.000272	,37.616134	,0.683063	,0.001498	,0.184220	,6.932759	,0.008486	,0.294327	,0.000006	,0.000000	,0.242333	,0.014002	,0.000002	,0.000013	,0.019330	,0.000021	,0.000538	
0.002222	,0.005968	,16.962879	,44.086439	,0.007042	,11.890001	,3.126306	,0.544410	,18.317365	,0.000005	,0.000003	,0.109279	,0.903736	,0.000011	,0.000819	,0.008717	,0.001342	,0.033455	
1.395557	,0.249376	,0.158615	,0.030013	,4.422685	,0.365223	,2.722810	,1.006959	,2.622034	,0.003005	,0.000134	,0.001022	,0.000615	,0.007063	,0.000025	,0.007592	,0.002482	,0.004789	
0.002125	,0.042165	,0.359511	,0.934369	,0.006734	,84.010047	,0.843905	,3.846584	,8.899177	,0.000005	,0.000023	,0.002316	,0.019154	,0.000011	,0.005790	,0.002353	,0.009480	,0.016254	
0.009032	,0.000821	,1.007500	,0.018295	,0.003738	,0.062843	,20.917231	,0.025604	,0.888032	,0.000019	,0.000000	,0.006491	,0.000375	,0.000006	,0.000004	,0.058323	,0.000063	,0.001622	
0.023067	,0.733977	,0.065210	,0.168457	,0.073101	,15.146143	,1.353861	,66.959065	,14.276776	,0.000050	,0.000395	,0.000420	,0.003453	,0.000117	,0.001044	,0.003775	,0.165014	,0.026075	
0.001799	,0.004687	,0.067740	,0.169762	,0.005701	,1.049521	,1.406392	,0.427607	,14.830724	,0.000004	,0.000003	,0.000436	,0.003480	,0.000009	,0.000072	,0.003921	,0.001054	,0.027087	
0.329678	,0.000382	,0.001540	,0.000046	,0.006781	,0.000560	,0.031968	,0.001544	,0.004020	,28.685301	,0.008321	,0.400791	,0.038115	,0.437573	,0.001559	,3.601413	,0.153732	,0.296675	
0.001264	,0.615365	,0.000463	,0.000409	,0.004007	,0.036746	,0.009608	,0.162450	,0.034637	,0.110011	,13.391246	,0.120454	,0.338505	,0.258557	,0.102318	,1.082366	,16.175542	,2.556053	
0.000009	,0.000001	,0.114118	,0.002072	,0.000005	,0.000559	,0.021032	,0.000026	,0.000893	,0.000790	,0.000018	,29.704377	,1.716344	,0.000293	,0.001556	,2.369451	,0.002563	,0.065893	
0.000003	,0.000009	,0.026147	,0.067956	,0.000011	,0.018328	,0.004819	,0.000839	,0.028235	,0.000298	,0.000200	,6.806005	,56.285343	,0.000700	,0.051032	,0.542900	,0.083558	,2.083615	
0.034478	,0.006161	,0.003919	,0.000741	,0.109264	,0.009023	,0.067268	,0.024877	,0.064778	,2.999893	,0.134070	,1.020004	,0.614145	,7.050595	,0.025124	,7.578260	,2.477080	,4.780320	
