0.000367	,0.000006	,14.700750	,0.374636	,0.000126	,0.000740	,0.223464	,0.000005	,0.005986	,0.000989	,0.000000	,46.324085	,0.681106	,0.001673	,0.010924	,1.645988	,0.000393	,0.028765	
0.000403	,0.000185	,9.798650	,35.740087	,0.000877	,0.070548	,0.148948	,0.000440	,0.550641	,0.001085	,0.000010	,30.876895	,64.977148	,0.011620	,1.042101	,1.097118	,0.037234	,2.646011	
4.413503	,0.134948	,1.599052	,0.424637	,9.610326	,0.037819	,2.263966	,0.014188	,1.375608	,11.891154	,0.007034	,5.038832	,0.772010	,127.370188	,0.558645	,16.675928	,1.201913	,6.610248	
0.000177	,0.000602	,0.095639	,0.348838	,0.000386	,0.229558	,0.018516	,0.001430	,0.123200	,0.000478	,0.000031	,0.301371	,0.634204	,0.005117	,3.390894	,0.136386	,0.121155	,0.592016	
0.015219	,0.000237	,5.411294	,0.137902	,0.004328	,0.003467	,9.266069	,0.000192	,0.248212	,0.041004	,0.000012	,17.051731	,0.250713	,0.057357	,0.051212	,68.252027	,0.016282	,1.192742	
0.011098	,0.060427	,0.100015	,0.362597	,0.024166	,0.238612	,0.171262	,0.143534	,1.139516	,0.029902	,0.003150	,0.315162	,0.659218	,0.320288	,3.524638	,1.261481	,12.159188	,5.475747	
0.005945	,0.002651	,0.713634	,2.509881	,0.012946	,0.113569	,1.221997	,0.006296	,8.130736	,0.016018	,0.000138	,2.248760	,4.563080	,0.171577	,1.677571	,9.000988	,0.533356	,39.070858	
4.743721	,0.000941	,0.070625	,0.002962	,0.067042	,0.000264	,0.120936	,0.000099	,0.009596	,157.523994	,0.000605	,2.742935	,0.066377	,10.951193	,0.048032	,10.978995	,0.103340	,0.568344	
0.073965	,6.159833	,0.086296	,0.106961	,0.161058	,0.070387	,0.147770	,0.042340	,0.336140	,2.456149	,3.957335	,3.351563	,2.396716	,26.308649	,12.814502	,13.415118	,44.207078	,19.908137	
0.000012	,0.000000	,0.477717	,0.012174	,0.000004	,0.000024	,0.007262	,0.000000	,0.000195	,0.000396	,0.000000	,18.553459	,0.272793	,0.000670	,0.004375	,0.659242	,0.000157	,0.011521	
0.000060	,0.000028	,1.469068	,5.358352	,0.000131	,0.010577	,0.022331	,0.000066	,0.082555	,0.002005	,0.000018	,57.055335	,120.066896	,0.021471	,1.925628	,2.027291	,0.068802	,4.889386	
0.112596	,0.003443	,0.040795	,0.010833	,0.245176	,0.000965	,0.057758	,0.000362	,0.035094	,3.738955	,0.002212	,1.584368	,0.242744	,40.049215	,0.175656	,5.243439	,0.377920	,2.078471	
0.000472	,0.001601	,0.254319	,0.927614	,0.001027	,0.610429	,0.049237	,0.003803	,0.327608	,0.015657	,0.001029	,9.877167	,20.785449	,0.167711	,111.133417	,4.469936	,3.970740	,19.402786	
0.000532	,0.000008	,0.189295	,0.004824	,0.000151	,0.000121	,0.324140	,0.000007	,0.008683	,0.017679	,0.000005	,7.351788	,0.108094	,0.024729	,0.022080	,29.426597	,0.007020	,0.514246	
0.006208	,0.033803	,0.055949	,0.202839	,0.013519	,0.133481	,0.095805	,0.080294	,0.637454	,0.206164	,0.021717	,2.172946	,4.545112	,2.208290	,24.301317	,8.697530	,83.833943	,37.753629	
0.001348	,0.000601	,0.161846	,0.569219	,0.002936	,0.025756	,0.277138	,0.001428	,1.843980	,0.044774	,0.000386	,6.285739	,12.754732	,0.479593	,4.689150	,25.159582	,1.490838	,109.210954	
147.968315	,0.029365	,2.202981	,0.092400	,2.091194	,0.008229	,3.772291	,0.003087	,0.299330	,1.319537	,0.000005	,0.022977	,0.000556	,0.091735	,0.000402	,0.091968	,0.000866	,0.004761	
0.717179	,59.726796	,0.836745	,1.037110	,1.561644	,0.682484	,1.432807	,0.410539	,3.259273	,0.006396	,0.010305	,0.008727	,0.006241	,0.068505	,0.033368	,0.034932	,0.115111	,0.051839	
0.002634	,0.000041	,105.499250	,2.688559	,0.000906	,0.005307	,1.603676	,0.000033	,0.042958	,0.000023	,0.000000	,1.100345	,0.016178	,0.000040	,0.000259	,0.039097	,0.000009	,0.000683	
0.001226	,0.000563	,29.830351	,108.804717	,0.002669	,0.214773	,0.453446	,0.001338	,1.676335	,0.000011	,0.000000	,0.311127	,0.654734	,0.000117	,0.010501	,0.011055	,0.000375	,0.026662	
28.074146	,0.858402	,10.171514	,2.701102	,61.130969	,0.240567	,14.401015	,0.090250	,8.750197	,0.250357	,0.000148	,0.106088	,0.016254	,2.681656	,0.011762	,0.351095	,0.025305	,0.139172	
0.025679	,0.087198	,13.850805	,50.520120	,0.055917	,33.245443	,2.681583	,0.207124	,17.842307	,0.000229	,0.000015	,0.144462	,0.304006	,0.002453	,1.625424	,0.065377	,0.058076	,0.283783	
0.164319	,0.002555	,58.425927	,1.488935	,0.046726	,0.037433	,100.046069	,0.002075	,2.679958	,0.001465	,0.000000	,0.609376	,0.008960	,0.002050	,0.001830	,2.439114	,0.000582	,0.042625	
0.123853	,0.674337	,1.116130	,4.046438	,0.269687	,2.662813	,1.911214	,1.601780	,12.716541	,0.001104	,0.000116	,0.011641	,0.024349	,0.011830	,0.130189	,0.046595	,0.449123	,0.202257	
0.040534	,0.018071	,4.865468	,17.112046	,0.088263	,0.774296	,8.331420	,0.042926	,55.434323	,0.000361	,0.000003	,0.050746	,0.102972	,0.003872	,0.037857	,0.203119	,0.012036	,0.881686	
0.274066	,0.000054	,0.004080	,0.000171	,0.003873	,0.000015	,0.006987	,0.000006	,0.000554	,98.749760	,0.000379	,1.719511	,0.041611	,6.865162	,0.030111	,6.882590	,0.064782	,0.356288	
0.007739	,0.644523	,0.009029	,0.011192	,0.016852	,0.007365	,0.015462	,0.004430	,0.035171	,2.788548	,4.492894	,3.805141	,2.721071	,29.869084	,14.548731	,15.230630	,50.189767	,22.602371	
0.000001	,0.000000	,0.036035	,0.000918	,0.000000	,0.000002	,0.000548	,0.000000	,0.000015	,0.000324	,0.000000	,15.185619	,0.223275	,0.000548	,0.003581	,0.539576	,0.000129	,0.009429	
0.000006	,0.000003	,0.134885	,0.491987	,0.000012	,0.000971	,0.002050	,0.000006	,0.007580	,0.001997	,0.000018	,56.842414	,119.618827	,0.021391	,1.918442	,2.019726	,0.068545	,4.871139	
0.037213	,0.001138	,0.013483	,0.003580	,0.081031	,0.000319	,0.019089	,0.000120	,0.011599	,13.408354	,0.007932	,5.681739	,0.870511	,143.621431	,0.629923	,18.803620	,1.355266	,7.453654	
0.000001	,0.000003	,0.000414	,0.001508	,0.000002	,0.000993	,0.000080	,0.000006	,0.000533	,0.000276	,0.000018	,0.174278	,0.366749	,0.002959	,1.960896	,0.078870	,0.070062	,0.342353	
0.000115	,0.000002	,0.040916	,0.001043	,0.000033	,0.000026	,0.070063	,0.000001	,0.001877	,0.041463	,0.000012	,17.242596	,0.253519	,0.057999	,0.051786	,69.015992	,0.016464	,1.206093	
0.000709	,0.003860	,0.006388	,0.023160	,0.001544	,0.015240	,0.010939	,0.009168	,0.072782	,0.255414	,0.026904	,2.692035	,5.630881	,2.735823	,30.106594	,10.775259	,103.860808	,46.772493	
0.000040	,0.000018	,0.004743	,0.016682	,0.000086	,0.000755	,0.008122	,0.000042	,0.054040	,0.014238	,0.000123	,1.998813	,4.055899	,0.152506	,1.491111	,8.000537	,0.474074	,34.728173	
47.927282	,0.009511	,0.713551	,0.029929	,0.677343	,0.002666	,1.221854	,0.001000	,0.096954	,106.161548	,0.000408	,1.848571	,0.044734	,7.380435	,0.032371	,7.399172	,0.069645	,0.383029	
0.782906	,65.200603	,0.913431	,1.132158	,1.704765	,0.745032	,1.564120	,0.448164	,3.557977	,1.734180	,2.794102	,2.366393	,1.692217	,18.575393	,9.047763	,9.471832	,31.212695	,14.056270	
0.000239	,0.000004	,9.563343	,0.243714	,0.000082	,0.000481	,0.145371	,0.000003	,0.003894	,0.000529	,0.000000	,24.775415	,0.364275	,0.000895	,0.005842	,0.880320	,0.000210	,0.015384	
0.000303	,0.000139	,7.362781	,26.855375	,0.000659	,0.053011	,0.111920	,0.000330	,0.413756	,0.000670	,0.000006	,19.074496	,40.140253	,0.007178	,0.643768	,0.677755	,0.023001	,1.634599	
1.878783	,0.057446	,0.680700	,0.180764	,4.091017	,0.016099	,0.963747	,0.006040	,0.585582	,4.161606	,0.002462	,1.763465	,0.270184	,44.576376	,0.195512	,5.836157	,0.420640	,2.313421	
0.003282	,0.011145	,1.770264	,6.456948	,0.007147	,4.249081	,0.342732	,0.026472	,2.280415	,0.007270	,0.000478	,4.586159	,9.651086	,0.077871	,51.601393	,2.075478	,1.843691	,9.009088	
0.009145	,0.000142	,3.251479	,0.082861	,0.002600	,0.002083	,5.567694	,0.000115	,0.149143	,0.020256	,0.000006	,8.423491	,0.123851	,0.028334	,0.025299	,33.716246	,0.008043	,0.589210	
0.043321	,0.235869	,0.390398	,1.415357	,0.094331	,0.931394	,0.668501	,0.560268	,4.447972	,0.095958	,0.010108	,1.011391	,2.115509	,1.027842	,11.310975	,4.048239	,39.020255	,17.572313	
0.016004	,0.007135	,1.920952	,6.756066	,0.034847	,0.305703	,3.289356	,0.016948	,21.886215	,0.035449	,0.000306	,4.976543	,10.098171	,0.379703	,3.712492	,19.919334	,1.180325	,86.464452	
