809.112021	,3702.887979	
3019.091235	,4655.908765	
2122.772423	,5501.227577	
0.000000	,871.000000	
5512.666584	,2641.333416	
1531.400997	,4584.599003	
10.232093	,255.767907	
4992.159577	,3074.840423	
303.801974	,3070.198026	
1970.887952	,4399.112048	
0.000000	,956.000000	
0.000000	,3223.000000	
0.000000	,1957.000000	
204.483415	,3169.516585	
588.432746	,4253.567254	
0.000000	,689.000000	
4350.443164	,3869.556836	
1011.506544	,3698.493456	
