0.207624	,0.084894	,0.419400	,0.001004	,1.036835	,0.139670	,0.318880	,0.398406	,0.358107	,0.299297	,0.211102	,0.236033	,0.036225	,0.040296	,0.020069	,4.251290	,0.310543	,0.630325	
0.001932	,0.276497	,0.000099	,0.000034	,0.073860	,0.122628	,0.000075	,3.795463	,0.020973	,0.002784	,0.687551	,0.000056	,0.001215	,0.002871	,0.017620	,0.001002	,2.958426	,0.036915	
0.022355	,0.262040	,0.015244	,0.005037	,0.854851	,1.261009	,0.011591	,3.597006	,3.233170	,0.032226	,0.651600	,0.008579	,0.181719	,0.033223	,0.181193	,0.154527	,2.803736	,5.690890	
0.930259	,0.004854	,0.000079	,0.000000	,0.230879	,0.000153	,0.000060	,0.002949	,0.000199	,16.527785	,0.148758	,0.000546	,0.000138	,0.110591	,0.000271	,0.009830	,0.028331	,0.004317	
0.000028	,0.062281	,0.000000	,0.000000	,0.001088	,0.000080	,0.000000	,0.002474	,0.000014	,0.000505	,1.908770	,0.000001	,0.000010	,0.000521	,0.000142	,0.000024	,0.023767	,0.000297	
0.002893	,0.001183	,0.658414	,0.001576	,0.017476	,0.017216	,0.004444	,0.005552	,0.004991	,0.051408	,0.036260	,4.566990	,0.700917	,0.008371	,0.030488	,0.730215	,0.053340	,0.108267	
0.000205	,0.002475	,0.028315	,0.009703	,0.007831	,0.105963	,0.000191	,0.033968	,0.029619	,0.003639	,0.075839	,0.196400	,4.314160	,0.003751	,0.187657	,0.031402	,0.326325	,0.642558	
0.018689	,0.015024	,0.000038	,0.000001	,0.714641	,0.000473	,0.000024	,0.009128	,0.000616	,0.332038	,0.460451	,0.000267	,0.000427	,0.342314	,0.000837	,0.003974	,0.087694	,0.013364	
0.000209	,0.018667	,0.000641	,0.000220	,0.007995	,0.799333	,0.000055	,0.256237	,0.015363	,0.003715	,0.572095	,0.004444	,0.097619	,0.003830	,1.415596	,0.009050	,2.461639	,0.333292	
0.045633	,0.018658	,0.092178	,0.000221	,0.227880	,0.030697	,0.070085	,0.087563	,0.078706	,0.810749	,0.571843	,0.639378	,0.098128	,0.109155	,0.054364	,11.516095	,0.841213	,1.707454	
0.000039	,0.005530	,0.000002	,0.000001	,0.001477	,0.002453	,0.000002	,0.075912	,0.000419	,0.000686	,0.169488	,0.000014	,0.000300	,0.000708	,0.004344	,0.000247	,0.729280	,0.009100	
0.002248	,0.026350	,0.001533	,0.000507	,0.085962	,0.126804	,0.001166	,0.361706	,0.325119	,0.039940	,0.807574	,0.010633	,0.225217	,0.041176	,0.224566	,0.191516	,3.474867	,7.053119	
6.339335	,0.033076	,0.000536	,0.000002	,1.573348	,0.001041	,0.000408	,0.020097	,0.001356	,0.030247	,0.000272	,0.000001	,0.000000	,0.000202	,0.000000	,0.000018	,0.000052	,0.000008	
0.001283	,2.810328	,0.000009	,0.000001	,0.049080	,0.003607	,0.000006	,0.111633	,0.000617	,0.000006	,0.023130	,0.000000	,0.000000	,0.000006	,0.000002	,0.000000	,0.000288	,0.000004	
0.036399	,0.014883	,8.282705	,0.019832	,0.219843	,0.216569	,0.055904	,0.069846	,0.062781	,0.000174	,0.000122	,0.015429	,0.002368	,0.000028	,0.000103	,0.002467	,0.000180	,0.000366	
0.013043	,0.157597	,1.803293	,0.617988	,0.498760	,6.748542	,0.012171	,2.163333	,1.886384	,0.000062	,0.001297	,0.003359	,0.073787	,0.000064	,0.003210	,0.000537	,0.005581	,0.010990	
0.393980	,0.316723	,0.000811	,0.000020	,15.065539	,0.009969	,0.000510	,0.192434	,0.012986	,0.001880	,0.002607	,0.000002	,0.000002	,0.001938	,0.000005	,0.000022	,0.000496	,0.000076	
0.003611	,0.322414	,0.011066	,0.003792	,0.138097	,13.806214	,0.000951	,4.425762	,0.265358	,0.000017	,0.002654	,0.000021	,0.000453	,0.000018	,0.006566	,0.000042	,0.011418	,0.001546	
0.278243	,0.113769	,0.562049	,0.001346	,1.389489	,0.187175	,0.427339	,0.533913	,0.479908	,0.001328	,0.000936	,0.001047	,0.000161	,0.000179	,0.000089	,0.018857	,0.001377	,0.002796	
0.008976	,1.284887	,0.000460	,0.000157	,0.343228	,0.569853	,0.000349	,17.637590	,0.097461	,0.000043	,0.010575	,0.000001	,0.000019	,0.000044	,0.000271	,0.000015	,0.045504	,0.000568	
0.004810	,0.056386	,0.003280	,0.001084	,0.183947	,0.271344	,0.002494	,0.774005	,0.695714	,0.000023	,0.000464	,0.000006	,0.000129	,0.000024	,0.000129	,0.000110	,0.001997	,0.004053	
0.080984	,0.000423	,0.000007	,0.000000	,0.020099	,0.000013	,0.000005	,0.000257	,0.000017	,15.612186	,0.140517	,0.000516	,0.000130	,0.104465	,0.000256	,0.009286	,0.026762	,0.004078	
0.000011	,0.023668	,0.000000	,0.000000	,0.000413	,0.000030	,0.000000	,0.000940	,0.000005	,0.002084	,7.870749	,0.000005	,0.000040	,0.002148	,0.000584	,0.000097	,0.098001	,0.001223	
0.000042	,0.000017	,0.009553	,0.000023	,0.000254	,0.000250	,0.000064	,0.000081	,0.000072	,0.008093	,0.005708	,0.718981	,0.110345	,0.001318	,0.004800	,0.114958	,0.008397	,0.017044	
0.000052	,0.000629	,0.007196	,0.002466	,0.001990	,0.026931	,0.000049	,0.008633	,0.007528	,0.010034	,0.209145	,0.541620	,11.897345	,0.010345	,0.517510	,0.086599	,0.899919	,1.772009	
0.001313	,0.001056	,0.000003	,0.000000	,0.050227	,0.000033	,0.000002	,0.000642	,0.000043	,0.253217	,0.351146	,0.000203	,0.000325	,0.261053	,0.000639	,0.003030	,0.066876	,0.010191	
0.000039	,0.003439	,0.000118	,0.000040	,0.001473	,0.147260	,0.000010	,0.047206	,0.002830	,0.007426	,1.143610	,0.008884	,0.195139	,0.007656	,2.829755	,0.018091	,4.920780	,0.666245	
0.002050	,0.000838	,0.004142	,0.000010	,0.010239	,0.001379	,0.003149	,0.003935	,0.003537	,0.395284	,0.278804	,0.311731	,0.047843	,0.053219	,0.026505	,5.614720	,0.410137	,0.832476	
0.000062	,0.008844	,0.000003	,0.000001	,0.002362	,0.003922	,0.000002	,0.121398	,0.000671	,0.011910	,2.940976	,0.000238	,0.005198	,0.012278	,0.075370	,0.004288	,12.654573	,0.157904	
0.000034	,0.000400	,0.000023	,0.000008	,0.001304	,0.001923	,0.000018	,0.005485	,0.004930	,0.006572	,0.132885	,0.001750	,0.037059	,0.006775	,0.036952	,0.031514	,0.571785	,1.160583	
6.087790	,0.031764	,0.000515	,0.000002	,1.510918	,0.001000	,0.000392	,0.019299	,0.001302	,7.214846	,0.064937	,0.000238	,0.000060	,0.048276	,0.000118	,0.004291	,0.012367	,0.001885	
0.002188	,4.791451	,0.000015	,0.000002	,0.083679	,0.006149	,0.000011	,0.190327	,0.001052	,0.002593	,9.795467	,0.000007	,0.000050	,0.002674	,0.000726	,0.000121	,0.121967	,0.001522	
0.038305	,0.015662	,8.716338	,0.020870	,0.231353	,0.227907	,0.058831	,0.073503	,0.066068	,0.045397	,0.032019	,4.032943	,0.618954	,0.007392	,0.026923	,0.644826	,0.047102	,0.095606	
0.004747	,0.057362	,0.656364	,0.224936	,0.181539	,2.456341	,0.004430	,0.787412	,0.686608	,0.005626	,0.117270	,0.303692	,6.670963	,0.005800	,0.290173	,0.048557	,0.504594	,0.993583	
0.177683	,0.142840	,0.000366	,0.000009	,6.794463	,0.004496	,0.000230	,0.086787	,0.005857	,0.210578	,0.292017	,0.000169	,0.000271	,0.217094	,0.000531	,0.002520	,0.055615	,0.008475	
0.001173	,0.104747	,0.003595	,0.001232	,0.044865	,4.485413	,0.000309	,1.437858	,0.086210	,0.001390	,0.214141	,0.001663	,0.036540	,0.001434	,0.529871	,0.003388	,0.921416	,0.124754	
0.523870	,0.214202	,1.058215	,0.002534	,2.616103	,0.352410	,0.804586	,1.005242	,0.903562	,0.620856	,0.437906	,0.489623	,0.075145	,0.083589	,0.041631	,8.818806	,0.644185	,1.307535	
0.004736	,0.678021	,0.000242	,0.000083	,0.181118	,0.300705	,0.000184	,9.307164	,0.051429	,0.005613	,1.386121	,0.000112	,0.002450	,0.005787	,0.035523	,0.002021	,5.964268	,0.074422	
0.025892	,0.303497	,0.017656	,0.005834	,0.990098	,1.460514	,0.013425	,4.166091	,3.744692	,0.030686	,0.620458	,0.008169	,0.173034	,0.031635	,0.172534	,0.147142	,2.669737	,5.418905	
