137.348305	,6.718866	,2.462692	,0.051903	,10.465353	,0.299803	,1.651525	,1.051370	,0.497944	,48.955064	,6.572097	,0.223626	,0.116571	,31.163132	,0.290904	,0.261695	,2.041416	,1.827735	
0.021405	,439.419890	,0.030077	,0.018732	,0.251293	,0.799460	,0.020170	,4.495414	,0.174336	,0.007629	,429.821048	,0.002731	,0.042071	,0.748285	,0.775729	,0.003196	,8.728620	,0.639914	
0.002840	,0.010888	,137.004499	,1.754366	,0.005266	,0.224597	,0.815610	,0.013160	,0.083016	,0.001012	,0.010650	,12.440754	,3.940226	,0.015682	,0.217930	,0.129239	,0.025552	,0.304714	
0.003906	,0.442477	,114.478413	,209.810975	,0.045855	,26.860308	,0.681509	,1.564303	,9.573169	,0.001392	,0.432811	,10.395263	,471.225761	,0.136544	,26.063003	,0.107990	,3.037363	,35.138959	
9.384307	,70.730046	,4.094738	,0.546382	,110.169625	,3.156048	,2.270461	,11.067859	,5.241892	,3.344849	,69.184994	,0.371824	,1.227150	,328.056819	,3.062366	,0.359770	,21.490155	,19.240717	
0.003141	,2.629357	,2.040546	,3.739823	,0.036878	,159.613611	,0.154719	,9.295650	,3.911580	,0.001120	,2.571921	,0.185293	,8.399469	,0.109815	,154.875741	,0.024516	,18.049105	,14.357716	
0.278896	,1.069149	,119.427714	,1.529293	,0.427585	,2.493575	,80.090327	,1.292236	,8.151872	,0.099407	,1.045794	,10.844686	,3.434720	,1.273238	,2.419557	,12.690863	,2.509098	,29.921991	
0.045414	,60.950994	,0.492885	,0.897881	,0.533152	,38.321087	,0.330537	,215.481973	,8.356599	,0.016187	,59.619559	,0.044757	,2.016600	,1.587589	,37.183589	,0.052376	,418.395364	,30.673458	
0.042898	,4.714342	,6.201302	,10.959115	,0.503613	,32.161176	,4.158702	,16.666761	,105.139728	,0.015290	,4.611360	,0.563112	,24.613666	,1.499630	,31.206524	,0.658975	,32.361387	,385.922419	
98.768998	,4.831626	,1.770955	,0.037324	,7.525775	,0.215592	,1.187633	,0.756054	,0.358078	,433.892356	,58.248977	,1.982012	,1.033175	,276.201142	,2.578300	,2.319426	,18.093223	,16.199352	
0.001398	,28.707976	,0.001965	,0.001224	,0.016417	,0.052230	,0.001318	,0.293692	,0.011390	,0.006143	,346.096794	,0.002199	,0.033876	,0.602528	,0.624626	,0.002574	,7.028384	,0.515266	
0.001369	,0.005250	,66.059934	,0.845909	,0.002539	,0.108294	,0.393266	,0.006345	,0.040028	,0.006016	,0.063291	,73.932780	,23.415932	,0.093194	,1.295111	,0.768040	,0.151848	,1.810854	
0.000517	,0.058523	,15.141119	,27.749973	,0.006065	,3.552592	,0.090138	,0.206897	,1.266164	,0.002269	,0.705537	,16.945596	,768.157743	,0.222584	,42.486000	,0.176037	,4.951287	,57.280958	
1.316281	,9.920884	,0.574345	,0.076638	,15.452840	,0.442680	,0.318464	,1.552423	,0.735249	,5.782425	,119.603909	,0.642793	,2.121441	,567.129892	,5.294080	,0.621955	,37.151214	,33.262487	
0.001093	,0.915173	,0.710232	,1.301682	,0.012836	,55.555073	,0.053851	,3.235441	,1.361463	,0.004803	,11.033121	,0.794876	,36.032357	,0.471087	,664.391748	,0.105171	,77.427725	,61.592267	
0.179278	,0.687265	,76.769892	,0.983052	,0.274858	,1.602907	,51.483240	,0.830668	,5.240143	,0.787569	,8.285505	,85.919122	,27.212237	,10.087474	,19.169409	,100.545812	,19.878813	,237.062757	
0.001650	,2.215119	,0.017913	,0.032631	,0.019376	,1.392689	,0.012013	,7.831180	,0.303701	,0.007251	,26.704967	,0.020048	,0.903281	,0.711117	,16.655382	,0.023460	,187.408877	,13.739345	
0.000526	,0.057826	,0.076065	,0.134425	,0.006177	,0.394490	,0.051011	,0.204435	,1.289647	,0.002312	,0.697140	,0.085131	,3.721065	,0.226712	,4.717765	,0.099623	,4.892356	,58.343294	
570.397313	,27.902951	,10.227378	,0.215547	,43.461835	,1.245059	,6.858659	,4.366262	,2.067923	,0.672921	,0.090338	,0.003074	,0.001602	,0.428358	,0.003999	,0.003597	,0.028061	,0.025123	
0.027746	,569.576898	,0.038986	,0.024280	,0.325726	,1.036261	,0.026144	,5.826964	,0.225975	,0.000033	,1.844049	,0.000012	,0.000180	,0.003210	,0.003328	,0.000014	,0.037448	,0.002745	
0.015381	,0.058962	,741.936284	,9.500623	,0.028520	,1.216284	,4.416867	,0.071265	,0.449564	,0.000018	,0.000191	,0.222993	,0.070626	,0.000281	,0.003906	,0.002317	,0.000458	,0.005462	
0.009453	,1.070851	,277.052447	,507.769476	,0.110975	,65.005390	,1.649338	,3.785813	,23.168297	,0.000011	,0.003467	,0.083270	,3.774675	,0.001094	,0.208773	,0.000865	,0.024330	,0.281475	
23.273772	,175.415721	,10.155251	,1.355069	,273.228782	,7.827231	,5.630911	,27.449105	,13.000279	,0.027457	,0.567922	,0.003052	,0.010073	,2.692934	,0.025138	,0.002953	,0.176407	,0.157942	
0.015303	,12.808694	,9.940350	,18.218234	,0.179650	,777.544375	,0.753700	,45.282981	,19.054934	,0.000018	,0.041469	,0.002988	,0.135431	,0.001771	,2.497185	,0.000395	,0.291020	,0.231501	
0.023352	,0.089521	,9.999843	,0.128050	,0.035802	,0.208790	,6.706070	,0.108201	,0.682567	,0.000028	,0.000290	,0.003006	,0.000952	,0.000353	,0.000671	,0.003517	,0.000695	,0.008293	
0.005413	,7.264284	,0.058743	,0.107012	,0.063542	,4.567198	,0.039394	,25.681653	,0.995959	,0.000006	,0.023519	,0.000018	,0.000796	,0.000626	,0.014668	,0.000021	,0.165048	,0.012100	
0.135895	,14.934432	,19.644933	,34.717076	,1.595381	,101.882494	,13.174238	,52.798169	,333.069221	,0.000160	,0.048351	,0.005904	,0.258081	,0.015724	,0.327209	,0.006910	,0.339318	,4.046502	
1.950908	,0.095435	,0.034980	,0.000737	,0.148651	,0.004258	,0.023458	,0.014934	,0.007073	,92.993375	,12.484131	,0.424792	,0.221434	,59.196425	,0.552591	,0.497108	,3.877805	,3.471904	
